name,n,stem,Adams filtration,shift,tautorsion,h0info,h0target,h1info,h1target,h2info,h2target,h3info,h3target,E,H,P,C2,label,angle,drinfo,drtarget,nulldif,XX
96_37_11,96,37,11,0,0,,,,,,,,,97_37_11,,,,6 2 2 2 2 2 3 5 7 3 3,,2,96_36_13,,XX
96_39_9,96,39,9,0,0,,,,,,,,,97_39_9,,,,2 4 7 3 3 6 6 5 3,,,,,XX
96_40_8,96,40,8,0,0,,,,,,,,,97_40_8,,,,5 6 5 2 3 5 7 7,,,,,XX
96_41_7,96,41,7,0,0,,,,,,,,,97_41_7,,,,11 12 4 5 3 3 3,,,,,XX
96_42_6,96,42,6,0,0,,,,,,,,,97_42_6,,,,12 12 9 3 3 3,,,,,XX
96_44_4,96,44,4,0,0,,,,,,,,,97_44_4,,,,13 13 11 7,,,,,XX
96_45_3,96,45,3,0,0,,,,,,,,,97_45_3,,,,15 15 15,,,,,XX
97_33_15,97,33,15,0,0,,,,,,,,,98_33_15,,,,1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
97_36_12,97,36,12,0,0,,,,,,,,,98_36_12,,,,6 2 2 2 2 2 2 4 5 3 3 3,,,,,XX
97_37_11,97,37,11,0,0,,,,,,,,,98_37_11,,,,6 2 2 2 2 2 3 5 7 3 3,,2,97_36_13,,XX
97_39_9,97,39,9,0,0,,,,,,,,,98_39_9,,,,2 4 7 3 3 6 6 5 3,,,,,XX
97_40_8,97,40,8,0,0,,,,,,,,,98_40_8,,,,5 6 5 2 3 5 7 7,,,,,XX
97_41_7,97,41,7,0,0,,,,,,,,,98_41_7,,,,11 12 4 5 3 3 3,,,,,XX
97_42_6,97,42,6,0,0,,,,,,,,,98_42_6,,,,12 12 9 3 3 3,,,,,XX
97_44_4,97,44,4,0,0,,,,,,,,,98_44_4,,,,13 13 11 7,,,,,XX
97_45_3,97,45,3,0,0,,,,,,,,,98_45_3,,,,15 15 15,,,,,XX
98_33_15,98,33,15,0,0,,,,,,,,,99_33_15,,,,1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
98_36_12,98,36,12,0,0,,,,,,,,,99_36_12,,,,6 2 2 2 2 2 2 4 5 3 3 3,,,,,XX
98_37_11,98,37,11,0,0,,,,,,,,,99_37_11,,,,6 2 2 2 2 2 3 5 7 3 3,,2,98_36_13,,XX
98_39_9,98,39,9,0,0,,,,,,,,,99_39_9,,,,2 4 7 3 3 6 6 5 3,,,,,XX
98_40_8,98,40,8,0,0,,,,,,,,,99_40_8,,,,5 6 5 2 3 5 7 7,,,,,XX
98_41_7,98,41,7,0,0,,,,,,,,,99_41_7,,,,11 12 4 5 3 3 3,,,,,XX
98_42_6,98,42,6,0,0,,,,,,,,,99_42_6,,,,12 12 9 3 3 3,,,,,XX
98_44_4,98,44,4,0,0,,,,,,,,,99_44_4,,,,13 13 11 7,,,,,XX
98_45_3,98,45,3,0,0,,,,,,,,,99_45_3,,,,15 15 15,,,,,XX
99_33_15,99,33,15,0,0,,,,,,,,,100_33_15,,,,1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
99_36_12,99,36,12,0,0,,,,,,,,,100_36_12,,,,6 2 2 2 2 2 2 4 5 3 3 3,,,,,XX
99_37_11,99,37,11,0,0,,,,,,,,,100_37_11,,,,6 2 2 2 2 2 3 5 7 3 3,,2,99_36_13,,XX
99_39_9,99,39,9,0,0,,,,,,,,,100_39_9,,,,2 4 7 3 3 6 6 5 3,,,,,XX
99_40_8,99,40,8,0,0,,,,,,,,,100_40_8,,,,5 6 5 2 3 5 7 7,,,,,XX
99_41_7,99,41,7,0,0,,,,,,,,,100_41_7,,,,11 12 4 5 3 3 3,,,,,XX
99_42_6,99,42,6,0,0,,,,,,,,,100_42_6,,,,12 12 9 3 3 3,,,,,XX
99_44_4,99,44,4,0,0,,,,,,,,,100_44_4,,,,13 13 11 7,,,,,XX
99_45_3,99,45,3,0,0,,,,,,,,,100_45_3,,,,15 15 15,,,,,XX
100_33_15,100,33,15,0,0,,,,,,,,,101_33_15,,,,1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
100_36_12,100,36,12,0,0,,,,,,,,,101_36_12,,,,6 2 2 2 2 2 2 4 5 3 3 3,,,,,XX
100_37_11,100,37,11,0,0,,,,,,,,,101_37_11,,,,6 2 2 2 2 2 3 5 7 3 3,,2,100_36_13,,XX
100_39_9,100,39,9,0,0,,,,,,,,,101_39_9,,,,2 4 7 3 3 6 6 5 3,,,,,XX
100_40_8,100,40,8,0,0,,,,,,,,,101_40_8,,,,5 6 5 2 3 5 7 7,,,,,XX
100_41_7,100,41,7,0,0,,,,,,,,,101_41_7,,,,11 12 4 5 3 3 3,,,,,XX
100_42_6,100,42,6,0,0,,,,,,,,,101_42_6,,,,12 12 9 3 3 3,,,,,XX
100_44_4,100,44,4,0,0,,,,,,,,,101_44_4,,,,13 13 11 7,,,,,XX
100_45_3,100,45,3,0,0,,,,,,,,,101_45_3,,,,15 15 15,,,,,XX
101_33_15,101,33,15,0,0,,,,,,,,,102_33_15,,,,1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
101_36_12,101,36,12,0,0,,,,,,,,,102_36_12,,,,6 2 2 2 2 2 2 4 5 3 3 3,,,,,XX
101_37_11,101,37,11,0,0,,,,,,,,,102_37_11,,,,6 2 2 2 2 2 3 5 7 3 3,,2,101_36_13,,XX
101_39_9,101,39,9,0,0,,,,,,,,,102_39_9,,,,2 4 7 3 3 6 6 5 3,,,,,XX
101_40_8,101,40,8,0,0,,,,,,,,,102_40_8,,,,5 6 5 2 3 5 7 7,,,,,XX
101_41_7,101,41,7,0,0,,,,,,,,,102_41_7,,,,11 12 4 5 3 3 3,,,,,XX
101_42_6,101,42,6,0,0,,,,,,,,,102_42_6,,,,12 12 9 3 3 3,,,,,XX
101_44_4,101,44,4,0,0,,,,,,,,,102_44_4,,,,13 13 11 7,,,,,XX
101_45_3,101,45,3,0,0,,,,,,,,,102_45_3,,,,15 15 15,,,,,XX
102_33_15,102,33,15,0,0,,,,,,,,,103_33_15,,,,1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
102_36_12,102,36,12,0,0,,,,,,,,,103_36_12,,,,6 2 2 2 2 2 2 4 5 3 3 3,,,,,XX
102_37_11,102,37,11,0,0,,,,,,,,,103_37_11,,,,6 2 2 2 2 2 3 5 7 3 3,,2,102_36_13,,XX
102_39_9,102,39,9,0,0,,,,,,,,,103_39_9,,,,2 4 7 3 3 6 6 5 3,,,,,XX
102_40_8,102,40,8,0,0,,,,,,,,,103_40_8,,,,5 6 5 2 3 5 7 7,,,,,XX
102_41_7,102,41,7,0,0,,,,,,,,,103_41_7,,,,11 12 4 5 3 3 3,,,,,XX
102_42_6,102,42,6,0,0,,,,,,,,,103_42_6,,,,12 12 9 3 3 3,,,,,XX
102_44_4,102,44,4,0,0,,,,,,,,,103_44_4,,,,13 13 11 7,,,,,XX
102_45_3,102,45,3,0,0,,,,,,,,,103_45_3,,,,15 15 15,,,,,XX
103_33_15,103,33,15,0,0,,,,,,,,,104_33_15,,,,1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
103_36_12,103,36,12,0,0,,,,,,,,,104_36_12,,,,6 2 2 2 2 2 2 4 5 3 3 3,,,,,XX
103_37_11,103,37,11,0,0,,,,,,,,,104_37_11,,,,6 2 2 2 2 2 3 5 7 3 3,,2,103_36_13,,XX
103_39_9,103,39,9,0,0,,,,,,,,,104_39_9,,,,2 4 7 3 3 6 6 5 3,,,,,XX
103_40_8,103,40,8,0,0,,,,,,,,,104_40_8,,,,5 6 5 2 3 5 7 7,,,,,XX
103_41_7,103,41,7,0,0,,,,,,,,,104_41_7,,,,11 12 4 5 3 3 3,,,,,XX
103_42_6,103,42,6,0,0,,,,,,,,,104_42_6,,,,12 12 9 3 3 3,,,,,XX
103_44_4,103,44,4,0,0,,,,,,,,,104_44_4,,,,13 13 11 7,,,,,XX
103_45_3,103,45,3,0,0,,,,,,,,,104_45_3,,,,15 15 15,,,,,XX
104_33_15,104,33,15,0,0,,,,,,,,,105_33_15,,,,1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
104_36_12,104,36,12,0,0,,,,,,,,,105_36_12,,,,6 2 2 2 2 2 2 4 5 3 3 3,,,,,XX
104_37_11,104,37,11,0,0,,,,,,,,,105_37_11,,,,6 2 2 2 2 2 3 5 7 3 3,,2,104_36_13,,XX
104_39_9,104,39,9,0,0,,,,,,,,,105_39_9,,,,2 4 7 3 3 6 6 5 3,,,,,XX
104_40_8,104,40,8,0,0,,,,,,,,,105_40_8,,,,5 6 5 2 3 5 7 7,,,,,XX
104_41_7,104,41,7,0,0,,,,,,,,,105_41_7,,,,11 12 4 5 3 3 3,,,,,XX
104_42_6,104,42,6,0,0,,,,,,,,,105_42_6,,,,12 12 9 3 3 3,,,,,XX
104_44_4,104,44,4,0,0,,,,,,,,,105_44_4,,,,13 13 11 7,,,,,XX
104_45_3,104,45,3,0,0,,,,,,,,,105_45_3,,,,15 15 15,,,,,XX
105_33_15,105,33,15,0,0,,,,,,,,,106_33_15,,,,1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
105_36_12,105,36,12,0,0,,,,,,,,,106_36_12,,,,6 2 2 2 2 2 2 4 5 3 3 3,,,,,XX
105_37_11,105,37,11,0,0,,,,,,,,,106_37_11,,,,6 2 2 2 2 2 3 5 7 3 3,,2,105_36_13,,XX
105_39_9,105,39,9,0,0,,,,,,,,,106_39_9,,,,2 4 7 3 3 6 6 5 3,,,,,XX
105_40_8,105,40,8,0,0,,,,,,,,,106_40_8,,,,5 6 5 2 3 5 7 7,,,,,XX
105_41_7,105,41,7,0,0,,,,,,,,,106_41_7,,,,11 12 4 5 3 3 3,,,,,XX
105_42_6,105,42,6,0,0,,,,,,,,,106_42_6,,,,12 12 9 3 3 3,,,,,XX
105_44_4,105,44,4,0,0,,,,,,,,,106_44_4,,,,13 13 11 7,,,,,XX
105_45_3,105,45,3,0,0,,,,,,,,,106_45_3,,,,15 15 15,,,,,XX
106_33_15,106,33,15,0,0,,,,,,,,,107_33_15,,,,1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
106_36_12,106,36,12,0,0,,,,,,,,,107_36_12,,,,6 2 2 2 2 2 2 4 5 3 3 3,,,,,XX
106_37_11,106,37,11,0,0,,,,,,,,,107_37_11,,,,6 2 2 2 2 2 3 5 7 3 3,,2,106_36_13,,XX
106_39_9,106,39,9,0,0,,,,,,,,,107_39_9,,,,2 4 7 3 3 6 6 5 3,,,,,XX
106_40_8,106,40,8,0,0,,,,,,,,,107_40_8,,,,5 6 5 2 3 5 7 7,,,,,XX
106_41_7,106,41,7,0,0,,,,,,,,,107_41_7,,,,11 12 4 5 3 3 3,,,,,XX
106_42_6,106,42,6,0,0,,,,,,,,,107_42_6,,,,12 12 9 3 3 3,,,,,XX
106_44_4,106,44,4,0,0,,,,,,,,,107_44_4,,,,13 13 11 7,,,,,XX
106_45_3,106,45,3,0,0,,,,,,,,,107_45_3,,,,15 15 15,,,,,XX
107_33_15,107,33,15,0,0,,,,,,,,,108_33_15,,,,1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
107_36_12,107,36,12,0,0,,,,,,,,,108_36_12,,,,6 2 2 2 2 2 2 4 5 3 3 3,,,,,XX
107_37_11,107,37,11,0,0,,,,,,,,,108_37_11,,,,6 2 2 2 2 2 3 5 7 3 3,,2,107_36_13,,XX
107_39_9,107,39,9,0,0,,,,,,,,,108_39_9,,,,2 4 7 3 3 6 6 5 3,,,,,XX
107_40_8,107,40,8,0,0,,,,,,,,,108_40_8,,,,5 6 5 2 3 5 7 7,,,,,XX
107_41_7,107,41,7,0,0,,,,,,,,,108_41_7,,,,11 12 4 5 3 3 3,,,,,XX
107_42_6,107,42,6,0,0,,,,,,,,,108_42_6,,,,12 12 9 3 3 3,,,,,XX
107_44_4,107,44,4,0,0,,,,,,,,,108_44_4,,,,13 13 11 7,,,,,XX
107_45_3,107,45,3,0,0,,,,,,,,,108_45_3,,,,15 15 15,,,,,XX
108_33_15,108,33,15,0,0,,,,,,,,,109_33_15,,,,1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
108_36_12,108,36,12,0,0,,,,,,,,,109_36_12,,,,6 2 2 2 2 2 2 4 5 3 3 3,,,,,XX
108_37_11,108,37,11,0,0,,,,,,,,,109_37_11,,,,6 2 2 2 2 2 3 5 7 3 3,,2,108_36_13,,XX
108_39_9,108,39,9,0,0,,,,,,,,,109_39_9,,,,2 4 7 3 3 6 6 5 3,,,,,XX
108_40_8,108,40,8,0,0,,,,,,,,,109_40_8,,,,5 6 5 2 3 5 7 7,,,,,XX
108_41_7,108,41,7,0,0,,,,,,,,,109_41_7,,,,11 12 4 5 3 3 3,,,,,XX
108_42_6,108,42,6,0,0,,,,,,,,,109_42_6,,,,12 12 9 3 3 3,,,,,XX
108_44_4,108,44,4,0,0,,,,,,,,,109_44_4,,,,13 13 11 7,,,,,XX
108_45_3,108,45,3,0,0,,,,,,,,,109_45_3,,,,15 15 15,,,,,XX
109_33_15,109,33,15,0,0,,,,,,,,,110_33_15,,,,1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
109_36_12,109,36,12,0,0,,,,,,,,,110_36_12,,,,6 2 2 2 2 2 2 4 5 3 3 3,,,,,XX
109_37_11,109,37,11,0,0,,,,,,,,,110_37_11,,,,6 2 2 2 2 2 3 5 7 3 3,,2,109_36_13,,XX
109_39_9,109,39,9,0,0,,,,,,,,,110_39_9,,,,2 4 7 3 3 6 6 5 3,,,,,XX
109_40_8,109,40,8,0,0,,,,,,,,,110_40_8,,,,5 6 5 2 3 5 7 7,,,,,XX
109_41_7,109,41,7,0,0,,,,,,,,,110_41_7,,,,11 12 4 5 3 3 3,,,,,XX
109_42_6,109,42,6,0,0,,,,,,,,,110_42_6,,,,12 12 9 3 3 3,,,,,XX
109_44_4,109,44,4,0,0,,,,,,,,,110_44_4,,,,13 13 11 7,,,,,XX
109_45_3,109,45,3,0,0,,,,,,,,,110_45_3,,,,15 15 15,,,,,XX
110_33_15,110,33,15,0,0,,,,,,,,,111_33_15,,,,1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
110_36_12,110,36,12,0,0,,,,,,,,,111_36_12,,,,6 2 2 2 2 2 2 4 5 3 3 3,,,,,XX
110_37_11,110,37,11,0,0,,,,,,,,,111_37_11,,,,6 2 2 2 2 2 3 5 7 3 3,,2,110_36_13,,XX
110_39_9,110,39,9,0,0,,,,,,,,,111_39_9,,,,2 4 7 3 3 6 6 5 3,,,,,XX
110_40_8,110,40,8,0,0,,,,,,,,,111_40_8,,,,5 6 5 2 3 5 7 7,,,,,XX
110_41_7,110,41,7,0,0,,,,,,,,,111_41_7,,,,11 12 4 5 3 3 3,,,,,XX
110_42_6,110,42,6,0,0,,,,,,,,,111_42_6,,,,12 12 9 3 3 3,,,,,XX
110_44_4,110,44,4,0,0,,,,,,,,,111_44_4,,,,13 13 11 7,,,,,XX
110_45_3,110,45,3,0,0,,,,,,,,,111_45_3,,,,15 15 15,,,,,XX
111_33_15,111,33,15,0,0,,,,,,,,,112_33_15,,,,1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
111_36_12,111,36,12,0,0,,,,,,,,,112_36_12,,,,6 2 2 2 2 2 2 4 5 3 3 3,,,,,XX
111_37_11,111,37,11,0,0,,,,,,,,,112_37_11,,,,6 2 2 2 2 2 3 5 7 3 3,,2,111_36_13,,XX
111_39_9,111,39,9,0,0,,,,,,,,,112_39_9,,,,2 4 7 3 3 6 6 5 3,,,,,XX
111_40_8,111,40,8,0,0,,,,,,,,,112_40_8,,,,5 6 5 2 3 5 7 7,,,,,XX
111_41_7,111,41,7,0,0,,,,,,,,,112_41_7,,,,11 12 4 5 3 3 3,,,,,XX
111_42_6,111,42,6,0,0,,,,,,,,,112_42_6,,,,12 12 9 3 3 3,,,,,XX
111_44_4,111,44,4,0,0,,,,,,,,,112_44_4,,,,13 13 11 7,,,,,XX
111_45_3,111,45,3,0,0,,,,,,,,,112_45_3,,,,15 15 15,,,,,XX
112_33_15,112,33,15,0,0,,,,,,,,,113_33_15,,,,1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
112_36_12,112,36,12,0,0,,,,,,,,,113_36_12,,,,6 2 2 2 2 2 2 4 5 3 3 3,,,,,XX
112_37_11,112,37,11,0,0,,,,,,,,,113_37_11,,,,6 2 2 2 2 2 3 5 7 3 3,,2,112_36_13,,XX
112_39_9,112,39,9,0,0,,,,,,,,,113_39_9,,,,2 4 7 3 3 6 6 5 3,,,,,XX
112_40_8,112,40,8,0,0,,,,,,,,,113_40_8,,,,5 6 5 2 3 5 7 7,,,,,XX
112_41_7,112,41,7,0,0,,,,,,,,,113_41_7,,,,11 12 4 5 3 3 3,,,,,XX
112_42_6,112,42,6,0,0,,,,,,,,,113_42_6,,,,12 12 9 3 3 3,,,,,XX
112_44_4,112,44,4,0,0,,,,,,,,,113_44_4,,,,13 13 11 7,,,,,XX
112_45_3,112,45,3,0,0,,,,,,,,,113_45_3,,,,15 15 15,,,,,XX
113_33_15,113,33,15,0,0,,,,,,,,,114_33_15,,,,1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
113_36_12,113,36,12,0,0,,,,,,,,,114_36_12,,,,6 2 2 2 2 2 2 4 5 3 3 3,,,,,XX
113_37_11,113,37,11,0,0,,,,,,,,,114_37_11,,,,6 2 2 2 2 2 3 5 7 3 3,,2,113_36_13,,XX
113_39_9,113,39,9,0,0,,,,,,,,,114_39_9,,,,2 4 7 3 3 6 6 5 3,,,,,XX
113_40_8,113,40,8,0,0,,,,,,,,,114_40_8,,,,5 6 5 2 3 5 7 7,,,,,XX
113_41_7,113,41,7,0,0,,,,,,,,,114_41_7,,,,11 12 4 5 3 3 3,,,,,XX
113_42_6,113,42,6,0,0,,,,,,,,,114_42_6,,,,12 12 9 3 3 3,,,,,XX
113_44_4,113,44,4,0,0,,,,,,,,,114_44_4,,,,13 13 11 7,,,,,XX
113_45_3,113,45,3,0,0,,,,,,,,,114_45_3,,,,15 15 15,,,,,XX
114_33_15,114,33,15,0,0,,,,,,,,,115_33_15,,,,1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
114_36_12,114,36,12,0,0,,,,,,,,,115_36_12,,,,6 2 2 2 2 2 2 4 5 3 3 3,,,,,XX
114_37_11,114,37,11,0,0,,,,,,,,,115_37_11,,,,6 2 2 2 2 2 3 5 7 3 3,,2,114_36_13,,XX
114_39_9,114,39,9,0,0,,,,,,,,,115_39_9,,,,2 4 7 3 3 6 6 5 3,,,,,XX
114_40_8,114,40,8,0,0,,,,,,,,,115_40_8,,,,5 6 5 2 3 5 7 7,,,,,XX
114_41_7,114,41,7,0,0,,,,,,,,,115_41_7,,,,11 12 4 5 3 3 3,,,,,XX
114_42_6,114,42,6,0,0,,,,,,,,,115_42_6,,,,12 12 9 3 3 3,,,,,XX
114_44_4,114,44,4,0,0,,,,,,,,,115_44_4,,,,13 13 11 7,,,,,XX
114_45_3,114,45,3,0,0,,,,,,,,,115_45_3,,,,15 15 15,,,,,XX
115_33_15,115,33,15,0,0,,,,,,,,,116_33_15,,,,1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
115_36_12,115,36,12,0,0,,,,,,,,,116_36_12,,,,6 2 2 2 2 2 2 4 5 3 3 3,,,,,XX
115_37_11,115,37,11,0,0,,,,,,,,,116_37_11,,,,6 2 2 2 2 2 3 5 7 3 3,,2,115_36_13,,XX
115_39_9,115,39,9,0,0,,,,,,,,,116_39_9,,,,2 4 7 3 3 6 6 5 3,,,,,XX
115_40_8,115,40,8,0,0,,,,,,,,,116_40_8,,,,5 6 5 2 3 5 7 7,,,,,XX
115_41_7,115,41,7,0,0,,,,,,,,,116_41_7,,,,11 12 4 5 3 3 3,,,,,XX
115_42_6,115,42,6,0,0,,,,,,,,,116_42_6,,,,12 12 9 3 3 3,,,,,XX
115_44_4,115,44,4,0,0,,,,,,,,,116_44_4,,,,13 13 11 7,,,,,XX
115_45_3,115,45,3,0,0,,,,,,,,,116_45_3,,,,15 15 15,,,,,XX
116_33_15,116,33,15,0,0,,,,,,,,,117_33_15,,,,1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
116_36_12,116,36,12,0,0,,,,,,,,,117_36_12,,,,6 2 2 2 2 2 2 4 5 3 3 3,,,,,XX
116_37_11,116,37,11,0,0,,,,,,,,,117_37_11,,,,6 2 2 2 2 2 3 5 7 3 3,,2,116_36_13,,XX
116_39_9,116,39,9,0,0,,,,,,,,,117_39_9,,,,2 4 7 3 3 6 6 5 3,,,,,XX
116_40_8,116,40,8,0,0,,,,,,,,,117_40_8,,,,5 6 5 2 3 5 7 7,,,,,XX
116_41_7,116,41,7,0,0,,,,,,,,,117_41_7,,,,11 12 4 5 3 3 3,,,,,XX
116_42_6,116,42,6,0,0,,,,,,,,,117_42_6,,,,12 12 9 3 3 3,,,,,XX
116_44_4,116,44,4,0,0,,,,,,,,,117_44_4,,,,13 13 11 7,,,,,XX
116_45_3,116,45,3,0,0,,,,,,,,,117_45_3,,,,15 15 15,,,,,XX
117_33_15,117,33,15,0,0,,,,,,,,,118_33_15,,,,1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
117_36_12,117,36,12,0,0,,,,,,,,,118_36_12,,,,6 2 2 2 2 2 2 4 5 3 3 3,,,,,XX
117_37_11,117,37,11,0,0,,,,,,,,,118_37_11,,,,6 2 2 2 2 2 3 5 7 3 3,,2,117_36_13,,XX
117_39_9,117,39,9,0,0,,,,,,,,,118_39_9,,,,2 4 7 3 3 6 6 5 3,,,,,XX
117_40_8,117,40,8,0,0,,,,,,,,,118_40_8,,,,5 6 5 2 3 5 7 7,,,,,XX
117_41_7,117,41,7,0,0,,,,,,,,,118_41_7,,,,11 12 4 5 3 3 3,,,,,XX
117_42_6,117,42,6,0,0,,,,,,,,,118_42_6,,,,12 12 9 3 3 3,,,,,XX
117_44_4,117,44,4,0,0,,,,,,,,,118_44_4,,,,13 13 11 7,,,,,XX
117_45_3,117,45,3,0,0,,,,,,,,,118_45_3,,,,15 15 15,,,,,XX
118_33_15,118,33,15,0,0,,,,,,,,,119_33_15,,,,1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
118_36_12,118,36,12,0,0,,,,,,,,,119_36_12,,,,6 2 2 2 2 2 2 4 5 3 3 3,,,,,XX
118_37_11,118,37,11,0,0,,,,,,,,,119_37_11,,,,6 2 2 2 2 2 3 5 7 3 3,,2,118_36_13,,XX
118_39_9,118,39,9,0,0,,,,,,,,,119_39_9,,,,2 4 7 3 3 6 6 5 3,,,,,XX
118_40_8,118,40,8,0,0,,,,,,,,,119_40_8,,,,5 6 5 2 3 5 7 7,,,,,XX
118_41_7,118,41,7,0,0,,,,,,,,,119_41_7,,,,11 12 4 5 3 3 3,,,,,XX
118_42_6,118,42,6,0,0,,,,,,,,,119_42_6,,,,12 12 9 3 3 3,,,,,XX
118_44_4,118,44,4,0,0,,,,,,,,,119_44_4,,,,13 13 11 7,,,,,XX
118_45_3,118,45,3,0,0,,,,,,,,,119_45_3,,,,15 15 15,,,,,XX
119_33_15,119,33,15,0,0,,,,,,,,,120_33_15,,,,1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
119_36_12,119,36,12,0,0,,,,,,,,,120_36_12,,,,6 2 2 2 2 2 2 4 5 3 3 3,,,,,XX
119_37_11,119,37,11,0,0,,,,,,,,,120_37_11,,,,6 2 2 2 2 2 3 5 7 3 3,,2,119_36_13,,XX
119_39_9,119,39,9,0,0,,,,,,,,,120_39_9,,,,2 4 7 3 3 6 6 5 3,,,,,XX
119_40_8,119,40,8,0,0,,,,,,,,,120_40_8,,,,5 6 5 2 3 5 7 7,,,,,XX
119_41_7,119,41,7,0,0,,,,,,,,,120_41_7,,,,11 12 4 5 3 3 3,,,,,XX
119_42_6,119,42,6,0,0,,,,,,,,,120_42_6,,,,12 12 9 3 3 3,,,,,XX
119_44_4,119,44,4,0,0,,,,,,,,,120_44_4,,,,13 13 11 7,,,,,XX
119_45_3,119,45,3,0,0,,,,,,,,,120_45_3,,,,15 15 15,,,,,XX
120_33_15,120,33,15,0,0,,,,,,,,,121_33_15,,,,1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
120_36_12,120,36,12,0,0,,,,,,,,,121_36_12,,,,6 2 2 2 2 2 2 4 5 3 3 3,,,,,XX
120_37_11,120,37,11,0,0,,,,,,,,,121_37_11,,,,6 2 2 2 2 2 3 5 7 3 3,,2,120_36_13,,XX
120_39_9,120,39,9,0,0,,,,,,,,,121_39_9,,,,2 4 7 3 3 6 6 5 3,,,,,XX
120_40_8,120,40,8,0,0,,,,,,,,,121_40_8,,,,5 6 5 2 3 5 7 7,,,,,XX
120_41_7,120,41,7,0,0,,,,,,,,,121_41_7,,,,11 12 4 5 3 3 3,,,,,XX
120_42_6,120,42,6,0,0,,,,,,,,,121_42_6,,,,12 12 9 3 3 3,,,,,XX
120_44_4,120,44,4,0,0,,,,,,,,,121_44_4,,,,13 13 11 7,,,,,XX
120_45_3,120,45,3,0,0,,,,,,,,,121_45_3,,,,15 15 15,,,,,XX
121_33_15,121,33,15,0,0,,,,,,,,,122_33_15,,,,1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
121_36_12,121,36,12,0,0,,,,,,,,,122_36_12,,,,6 2 2 2 2 2 2 4 5 3 3 3,,,,,XX
121_37_11,121,37,11,0,0,,,,,,,,,122_37_11,,,,6 2 2 2 2 2 3 5 7 3 3,,2,121_36_13,,XX
121_39_9,121,39,9,0,0,,,,,,,,,122_39_9,,,,2 4 7 3 3 6 6 5 3,,,,,XX
121_40_8,121,40,8,0,0,,,,,,,,,122_40_8,,,,5 6 5 2 3 5 7 7,,,,,XX
121_41_7,121,41,7,0,0,,,,,,,,,122_41_7,,,,11 12 4 5 3 3 3,,,,,XX
121_42_6,121,42,6,0,0,,,,,,,,,122_42_6,,,,12 12 9 3 3 3,,,,,XX
121_44_4,121,44,4,0,0,,,,,,,,,122_44_4,,,,13 13 11 7,,,,,XX
121_45_3,121,45,3,0,0,,,,,,,,,122_45_3,,,,15 15 15,,,,,XX
122_33_15,122,33,15,0,0,,,,,,,,,123_33_15,,,,1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
122_36_12,122,36,12,0,0,,,,,,,,,123_36_12,,,,6 2 2 2 2 2 2 4 5 3 3 3,,,,,XX
122_37_11,122,37,11,0,0,,,,,,,,,123_37_11,,,,6 2 2 2 2 2 3 5 7 3 3,,2,122_36_13,,XX
122_39_9,122,39,9,0,0,,,,,,,,,123_39_9,,,,2 4 7 3 3 6 6 5 3,,,,,XX
122_40_8,122,40,8,0,0,,,,,,,,,123_40_8,,,,5 6 5 2 3 5 7 7,,,,,XX
122_41_7,122,41,7,0,0,,,,,,,,,123_41_7,,,,11 12 4 5 3 3 3,,,,,XX
122_42_6,122,42,6,0,0,,,,,,,,,123_42_6,,,,12 12 9 3 3 3,,,,,XX
122_44_4,122,44,4,0,0,,,,,,,,,123_44_4,,,,13 13 11 7,,,,,XX
122_45_3,122,45,3,0,0,,,,,,,,,123_45_3,,,,15 15 15,,,,,XX
123_33_15,123,33,15,0,0,,,,,,,,,124_33_15,,,,1 1 2 4 1 1 2 4 1 1 2 4 3 3 3,,,,,XX
