name,n,stem,Adams filtration,shift,tautorsion,h0info,h0target,h1info,h1target,h2info,h2target,h3info,h3target,E,H,P,C2,label,angle,drinfo,drtarget,nulldif,XX
34_69_7_1,34,69,7,0,0,,,,,,,,,35_69_7_1,,,,34_69_7_1,,,,,XX
34_69_7_2,34,69,7,0,0,,,,,,,,,35_69_7_2,,,,34_69_7_2,,,,,XX
34_70_6_0,34,70,6,0,0,,,,,,,,,35_70_6_0,,,,34_70_6_0,,,,,XX
34_70_6_1,34,70,6,0,0,,,,,,,,,35_70_6_1,,,,34_70_6_1,,,,,XX
34_71_5_0,34,71,5,0,0,,,,,,,,,,67_38_4,,,34_71_5_0,,,,,XX
34_71_5_1,34,71,5,0,0,,,,,,,,,35_71_5_0,,,,34_71_5_1,,,,,XX
34_71_5_2,34,71,5,0,0,,,,,,,,,35_71_5_1,,,,34_71_5_2,,,,,XX
34_71_5_3,34,71,5,0,0,,,,,,,,,35_71_5_2,,,,34_71_5_3,,,,,XX
34_72_4_0,34,72,4,0,0,,,,,,,,,35_72_4_0,,,,34_72_4_0,,,,,XX
34_72_4_1,34,72,4,0,0,,,,,,,,,35_72_4_1,,,,34_72_4_1,,,,,XX
35_50_26,35,50,26,0,0,,,,,,,,,36_50_26,,,,35_50_26,,,,,XX
35_51_25,35,51,25,0,0,,,,,,,,,36_51_25,,,,35_51_25,,,,,XX
35_56_20,35,56,20,0,0,,,,,,,,,36_56_20,,,,35_56_20,,,,,XX
35_61_15,35,61,15,0,0,,,,,,,,,,,,,35_61_15,,,,,XX
35_62_14,35,62,14,0,0,,,,,,,,,36_62_14,,,,35_62_14,,,,,XX
35_64_12,35,64,12,0,0,,,,,,,,,36_64_12,,,0_31_11,35_64_12,,,,,XX
35_65_11_0,35,65,11,0,0,,,,,,,,,36_65_11_0,,,,35_65_11_0,,,,,XX
35_65_11_1,35,65,11,0,0,,,,,,,,,36_65_11_1,,,,35_65_11_1,,,,,XX
35_65_11_2,35,65,11,0,0,,,,,,,,,36_65_11_2,,,,35_65_11_2,,,,,XX
35_66_10_0,35,66,10,0,0,,,,,,,,,36_66_10_2,,,,35_66_10_0,,,,,XX
35_66_10_1,35,66,10,0,0,,,,,,,,,36_66_10_3,,,,35_66_10_1,,,,,XX
35_67_9_0,35,67,9,0,0,,,,,,,,,36_67_9_1,,,,35_67_9_0,,,,,XX
35_67_9_1,35,67,9,0,0,,,,,,,,,36_67_9_2,,,,35_67_9_1,,,,,XX
35_68_8_0,35,68,8,0,0,,,,,,,,,,,,,35_68_8_0,,,,,XX
35_68_8_1,35,68,8,0,0,,,,,,,,,36_68_8_1,,,,35_68_8_1,,,,,XX
35_68_8_2,35,68,8,0,0,,,,,,,,,36_68_8_2,,,,35_68_8_2,,,,,XX
35_69_7_0,35,69,7,0,0,,,,,,,,,,,,,35_69_7_0,,,,,XX
35_69_7_1,35,69,7,0,0,,,,,,,,,36_69_7_0,,,,35_69_7_1,,,,,XX
35_69_7_2,35,69,7,0,0,,,,,,,,,36_69_7_1,,,,35_69_7_2,,,,,XX
35_70_6_0,35,70,6,0,0,,,,,,,,,36_70_6_0,,,,35_70_6_0,,,,,XX
35_70_6_1,35,70,6,0,0,,,,,,,,,36_70_6_1,,,,35_70_6_1,,,,,XX
35_71_5_0,35,71,5,0,0,,,,,,,,,,,,,35_71_5_0,,,,,XX
35_71_5_1,35,71,5,0,0,,,,,,,,,36_71_5_0,,,,35_71_5_1,,,,,XX
35_71_5_2,35,71,5,0,0,,,,,,,,,36_71_5_1,,,,35_71_5_2,,,,,XX
35_72_4_0,35,72,4,0,0,,,,,,,,,,,,,35_72_4_0,,,,,XX
35_72_4_1,35,72,4,0,0,,,,,,,,,36_72_4,,,,35_72_4_1,,,,,XX
36_50_26,36,50,26,0,0,,,,,,,,,37_50_26,,,,36_50_26,,,,,XX
36_51_25,36,51,25,0,0,,,,,,,,,37_51_25,,,,36_51_25,,,,,XX
36_56_20,36,56,20,0,0,,,,,,,,,37_56_20,,,,36_56_20,,,,,XX
36_61_15,36,61,15,0,0,,,,,,,,,37_61_15,71_26_14,,,36_61_15,,,,,XX
36_62_14,36,62,14,0,0,,,,,,,,,37_62_14,,,,36_62_14,,,,,XX
36_64_12,36,64,12,0,0,,,,,,,,,,,,,36_64_12,,,,,XX
36_65_11_0,36,65,11,0,0,,,,,,,,,37_65_11_0,,,,36_65_11_0,,,,,XX
36_65_11_1,36,65,11,0,0,,,,,,,,,37_65_11_1,,,,36_65_11_1,,,,,XX
36_65_11_2,36,65,11,0,0,,,,,,,,,37_65_11_2,,,,36_65_11_2,,,,,XX
36_66_10_0,36,66,10,0,0,,,,,,,,,,,,,36_66_10_0,,,,,XX
36_66_10_1,36,66,10,0,0,,,,,,,,,,71_31_9,,,36_66_10_1,,,,,XX
36_66_10_2,36,66,10,0,0,,,,,,,,,37_66_10_0,,,,36_66_10_2,,,,,XX
36_66_10_3,36,66,10,0,0,,,,,,,,,37_66_10_1,,,,36_66_10_3,,,,,XX
36_67_9_0,36,67,9,0,0,,,,,,,,,,,,,36_67_9_0,,,,,XX
36_67_9_1,36,67,9,0,0,,,,,,,,,37_67_9_0,,,,36_67_9_1,,,,,XX
36_67_9_2,36,67,9,0,0,,,,,,,,,37_67_9_1,,,,36_67_9_2,,,,,XX
36_68_8_0,36,68,8,0,0,,,,,,,,,37_68_8_0,71_33_7,,,36_68_8_0,,,,,XX
36_68_8_1,36,68,8,0,0,,,,,,,,,37_68_8_1,,,,36_68_8_1,,,,,XX
36_68_8_2,36,68,8,0,0,,,,,,,,,37_68_8_2,,,,36_68_8_2,,,,,XX
36_69_7_0,36,69,7,0,0,,,,,,,,,37_69_7_0,,,,36_69_7_0,,,,,XX
36_69_7_1,36,69,7,0,0,,,,,,,,,37_69_7_1,,,,36_69_7_1,,,,,XX
36_70_6_0,36,70,6,0,0,,,,,,,,,37_70_6_0,,,,36_70_6_0,,,,,XX
36_70_6_1,36,70,6,0,0,,,,,,,,,37_70_6_1,,,,36_70_6_1,,,,,XX
36_71_5_0,36,71,5,0,0,,,,,,,,,37_71_5_0,,,,36_71_5_0,,,,,XX
36_71_5_1,36,71,5,0,0,,,,,,,,,37_71_5_1,,,,36_71_5_1,,,,,XX
36_72_4,36,72,4,0,0,,,,,,,,,37_72_4,,,,36_72_4,,,,,XX
37_50_26,37,50,26,0,0,,,,,,,,,38_50_26,,,,37_50_26,,,,,XX
37_51_25,37,51,25,0,0,,,,,,,,,38_51_25,,,,37_51_25,,,,,XX
37_56_20,37,56,20,0,0,,,,,,,,,38_56_20,,,,37_56_20,,,,,XX
37_61_15,37,61,15,0,0,,,,,,,,,,,,0_26_14,37_61_15,,,,,XX
37_62_14,37,62,14,0,0,,,,,,,,,38_62_14,,,,37_62_14,,,,,XX
37_65_11_0,37,65,11,0,0,,,,,,,,,38_65_11_0,,,,37_65_11_0,,,,,XX
37_65_11_1,37,65,11,0,0,,,,,,,,,38_65_11_1,,,,37_65_11_1,,,,,XX
37_65_11_2,37,65,11,0,0,,,,,,,,,38_65_11_2,,,,37_65_11_2,,,,,XX
37_66_10_0,37,66,10,0,0,,,,,,,,,38_66_10_1,,,,37_66_10_0,,,,,XX
37_66_10_1,37,66,10,0,0,,,,,,,,,38_66_10_2,,,,37_66_10_1,,,,,XX
37_67_9_0,37,67,9,0,0,,,,,,,,,38_67_9_0,,,,37_67_9_0,,,,,XX
37_67_9_1,37,67,9,0,0,,,,,,,,,38_67_9_1,,,,37_67_9_1,,,,,XX
37_68_8_0,37,68,8,0,0,,,,,,,,,,,,0_33_7,37_68_8_0,,,,,XX
37_68_8_1,37,68,8,0,0,,,,,,,,,38_68_8_1,,,,37_68_8_1,,,,,XX
37_68_8_2,37,68,8,0,0,,,,,,,,,38_68_8_2,,,,37_68_8_2,,,,,XX
37_69_7_0,37,69,7,0,0,,,,,,,,,38_69_7_0,,,,37_69_7_0,,,,,XX
37_69_7_1,37,69,7,0,0,,,,,,,,,38_69_7_1,,,,37_69_7_1,,,,,XX
37_70_6_0,37,70,6,0,0,,,,,,,,,38_70_6_1,,,,37_70_6_0,,,,,XX
37_70_6_1,37,70,6,0,0,,,,,,,,,38_70_6_2,,,,37_70_6_1,,,,,XX
37_71_5_0,37,71,5,0,0,,,,,,,,,38_71_5_1,,,,37_71_5_0,,,,,XX
37_71_5_1,37,71,5,0,0,,,,,,,,,38_71_5_2,,,,37_71_5_1,,,,,XX
37_72_4,37,72,4,0,0,,,,,,,,,38_72_4,,,,37_72_4,,,,,XX
38_50_26,38,50,26,0,0,,,,,,,,,39_50_26,,,,38_50_26,,,,,XX
38_51_25,38,51,25,0,0,,,,,,,,,39_51_25,,,,38_51_25,,,,,XX
38_56_20,38,56,20,0,0,,,,,,,,,39_56_20,,,,38_56_20,,,,,XX
38_62_14,38,62,14,0,0,,,,,,,,,39_62_14,,,,38_62_14,,,,,XX
38_65_11_0,38,65,11,0,0,,,,,,,,,39_65_11_0,,,,38_65_11_0,,,,,XX
38_65_11_1,38,65,11,0,0,,,,,,,,,39_65_11_1,,,,38_65_11_1,,,,,XX
38_65_11_2,38,65,11,0,0,,,,,,,,,39_65_11_2,,,,38_65_11_2,,,,,XX
38_66_10_0,38,66,10,0,0,,,,,,,,,,,,,38_66_10_0,,,,,XX
38_66_10_1,38,66,10,0,0,,,,,,,,,39_66_10_0,,,,38_66_10_1,,,,,XX
38_66_10_2,38,66,10,0,0,,,,,,,,,39_66_10_1,,,,38_66_10_2,,,,,XX
38_67_9_0,38,67,9,0,0,,,,,,,,,39_67_9_0,,,,38_67_9_0,,,,,XX
38_67_9_1,38,67,9,0,0,,,,,,,,,39_67_9_1,,,,38_67_9_1,,,,,XX
38_68_8_0,38,68,8,0,0,,,,,,,,,,,,,38_68_8_0,,,,,XX
38_68_8_1,38,68,8,0,0,,,,,,,,,39_68_8_0,,,,38_68_8_1,,,,,XX
38_68_8_2,38,68,8,0,0,,,,,,,,,39_68_8_1,,,,38_68_8_2,,,,,XX
38_69_7_0,38,69,7,0,0,,,,,,,,,39_69_7_0,,,,38_69_7_0,,,,,XX
38_69_7_1,38,69,7,0,0,,,,,,,,,39_69_7_1,,,,38_69_7_1,,,,,XX
38_70_6_0,38,70,6,0,0,,,,,,,,,,,,,38_70_6_0,,,,,XX
38_70_6_1,38,70,6,0,0,,,,,,,,,39_70_6_0,,,,38_70_6_1,,,,,XX
38_70_6_2,38,70,6,0,0,,,,,,,,,39_70_6_1,,,,38_70_6_2,,,,,XX
38_71_5_0,38,71,5,0,0,,,,,,,,,,75_34_4,,,38_71_5_0,,,,,XX
38_71_5_1,38,71,5,0,0,,,,,,,,,39_71_5_0,,,,38_71_5_1,,,,,XX
38_71_5_2,38,71,5,0,0,,,,,,,,,39_71_5_1,,,,38_71_5_2,,,,,XX
38_72_4,38,72,4,0,0,,,,,,,,,39_72_4,,,,38_72_4,,,,,XX
39_50_26,39,50,26,0,0,,,,,,,,,40_50_26,,,,39_50_26,,,,,XX
39_51_25,39,51,25,0,0,,,,,,,,,40_51_25,,,,39_51_25,,,,,XX
39_56_20,39,56,20,0,0,,,,,,,,,40_56_20,,,,39_56_20,,,,,XX
39_62_14,39,62,14,0,0,,,,,,,,,40_62_14,,,,39_62_14,,,,,XX
39_63_13,39,63,13,0,0,,,,,,,,,40_63_13,77_25_12,,0_26_12,39_63_13,,,,,XX
39_65_11_0,39,65,11,0,0,,,,,,,,,40_65_11_0,,,,39_65_11_0,,,,,XX
39_65_11_1,39,65,11,0,0,,,,,,,,,40_65_11_1,,,,39_65_11_1,,,,,XX
39_65_11_2,39,65,11,0,0,,,,,,,,,40_65_11_2,,,,39_65_11_2,,,,,XX
39_66_10_0,39,66,10,0,0,,,,,,,,,40_66_10_0,,,,39_66_10_0,,,,,XX
39_66_10_1,39,66,10,0,0,,,,,,,,,40_66_10_1,,,,39_66_10_1,,,,,XX
39_67_9_0,39,67,9,0,0,,,,,,,,,40_67_9_1,,,,39_67_9_0,,,,,XX
39_67_9_1,39,67,9,0,0,,,,,,,,,40_67_9_2,,,,39_67_9_1,,,,,XX
39_68_8_0,39,68,8,0,0,,,,,,,,,,,,,39_68_8_0,,,,,XX
39_68_8_1,39,68,8,0,0,,,,,,,,,40_68_8_1,,,,39_68_8_1,,,,,XX
39_69_7_0,39,69,7,0,0,,,,,,,,,,,,,39_69_7_0,,,,,XX
39_69_7_1,39,69,7,0,0,,,,,,,,,40_69_7,,,,39_69_7_1,,,,,XX
39_70_6_0,39,70,6,0,0,,,,,,,,,,,,,39_70_6_0,,,,,XX
39_70_6_1,39,70,6,0,0,,,,,,,,,40_70_6_2,,,,39_70_6_1,,,,,XX
39_71_5_0,39,71,5,0,0,,,,,,,,,40_71_5_0,,,,39_71_5_0,,,,,XX
39_71_5_1,39,71,5,0,0,,,,,,,,,40_71_5_1,,,,39_71_5_1,,,,,XX
39_72_4,39,72,4,0,0,,,,,,,,,40_72_4_1,,,,39_72_4,,,,,XX
40_50_26,40,50,26,0,0,,,,,,,,,41_50_26,,,,40_50_26,,,,,XX
40_51_25,40,51,25,0,0,,,,,,,,,41_51_25,,,,40_51_25,,,,,XX
40_56_20,40,56,20,0,0,,,,,,,,,41_56_20,,,,40_56_20,,,,,XX
40_62_14,40,62,14,0,0,,,,,,,,,41_62_14,,,,40_62_14,,,,,XX
40_63_13,40,63,13,0,0,,,,,,,,,,,,,40_63_13,,,,,XX
40_65_11_0,40,65,11,0,0,,,,,,,,,,,,,40_65_11_0,,,,,XX
40_65_11_1,40,65,11,0,0,,,,,,,,,41_65_11_0,,,,40_65_11_1,,,,,XX
40_65_11_2,40,65,11,0,0,,,,,,,,,41_65_11_1,,,,40_65_11_2,,,,,XX
40_66_10_0,40,66,10,0,0,,,,,,,,,41_66_10_0,,,,40_66_10_0,,,,,XX
40_66_10_1,40,66,10,0,0,,,,,,,,,41_66_10_1,,,,40_66_10_1,,,,,XX
40_67_9_0,40,67,9,0,0,,,,,,,,,41_67_9_0,79_28_8,,,40_67_9_0,,,,,XX
40_67_9_1,40,67,9,0,0,,,,,,,,,41_67_9_1,,,,40_67_9_1,,,,,XX
40_67_9_2,40,67,9,0,0,,,,,,,,,41_67_9_2,,,,40_67_9_2,,,,,XX
40_68_8_0,40,68,8,0,0,,,,,,,,,41_68_8_0,,,,40_68_8_0,,,,,XX
40_68_8_1,40,68,8,0,0,,,,,,,,,41_68_8_1,,,,40_68_8_1,,,,,XX
40_69_7,40,69,7,0,0,,,,,,,,,41_69_7,,,,40_69_7,,,,,XX
40_70_6_0,40,70,6,0,0,,,,,,,,,,,,,40_70_6_0,,,,,XX
40_70_6_1,40,70,6,0,0,,,,,,,,,41_70_6_0,79_31_5,,,40_70_6_1,,,,,XX
40_70_6_2,40,70,6,0,0,,,,,,,,,41_70_6_1,,,,40_70_6_2,,,,,XX
40_71_5_0,40,71,5,0,0,,,,,,,,,41_71_5_0,,,,40_71_5_0,,,,,XX
40_71_5_1,40,71,5,0,0,,,,,,,,,41_71_5_1,,,,40_71_5_1,,,,,XX
40_72_4_0,40,72,4,0,0,,,,,,,,,41_72_4_0,79_33_3,,,40_72_4_0,,,,,XX
40_72_4_1,40,72,4,0,0,,,,,,,,,41_72_4_1,,,,40_72_4_1,,,,,XX
40_73_3,40,73,3,0,0,,,,,,,,,41_73_3,,,,40_73_3,,,,,XX
41_50_26,41,50,26,0,0,,,,,,,,,42_50_26,,,,41_50_26,,,,,XX
41_51_25,41,51,25,0,0,,,,,,,,,42_51_25,,,,41_51_25,,,,,XX
41_56_20,41,56,20,0,0,,,,,,,,,42_56_20,,,,41_56_20,,,,,XX
41_62_14,41,62,14,0,0,,,,,,,,,42_62_14,,,,41_62_14,,,,,XX
41_63_13,41,63,13,0,0,,,,,,,,,42_63_13,81_23_12,,0_24_12,41_63_13,,,,,XX
41_65_11_0,41,65,11,0,0,,,,,,,,,42_65_11_0,,,,41_65_11_0,,,,,XX
41_65_11_1,41,65,11,0,0,,,,,,,,,42_65_11_1,,,,41_65_11_1,,,,,XX
41_66_10_0,41,66,10,0,0,,,,,,,,,42_66_10_0,,,,41_66_10_0,,,,,XX
41_66_10_1,41,66,10,0,0,,,,,,,,,42_66_10_1,,,,41_66_10_1,,,,,XX
41_67_9_0,41,67,9,0,0,,,,,,,,,42_67_9_1,,,0_28_8,41_67_9_0,,,,,XX
41_67_9_1,41,67,9,0,0,,,,,,,,,42_67_9_2,,,,41_67_9_1,,,,,XX
41_67_9_2,41,67,9,0,0,,,,,,,,,42_67_9_3,,,,41_67_9_2,,,,,XX
41_68_8_0,41,68,8,0,0,,,,,,,,,42_68_8_0,,,0_29_7,41_68_8_0,,,,,XX
41_68_8_1,41,68,8,0,0,,,,,,,,,42_68_8_1,,,,41_68_8_1,,,,,XX
41_69_7,41,69,7,0,0,,,,,,,,,42_69_7,,,,41_69_7,,,,,XX
41_70_6_0,41,70,6,0,0,,,,,,,,,42_70_6_0,,,0_31_5_1,41_70_6_0,,,,,XX
41_70_6_1,41,70,6,0,0,,,,,,,,,42_70_6_1,,,,41_70_6_1,,,,,XX
41_71_5_0,41,71,5,0,0,,,,,,,,,,,,,41_71_5_0,,,,,XX
41_71_5_1,41,71,5,0,0,,,,,,,,,42_71_5,,,,41_71_5_1,,,,,XX
41_72_4_0,41,72,4,0,0,,,,,,,,,,,,0_33_3,41_72_4_0,,,,,XX
41_72_4_1,41,72,4,0,0,,,,,,,,,42_72_4_1,,,,41_72_4_1,,,,,XX
41_73_3,41,73,3,0,0,,,,,,,,,42_73_3,,,0_34_2,41_73_3,,,,,XX
42_50_26,42,50,26,0,0,,,,,,,,,43_50_26,,,,42_50_26,,,,,XX
42_51_25,42,51,25,0,0,,,,,,,,,43_51_25,,,,42_51_25,,,,,XX
42_56_20,42,56,20,0,0,,,,,,,,,43_56_20,,,,42_56_20,,,,,XX
42_62_14,42,62,14,0,0,,,,,,,,,43_62_14,,,,42_62_14,,,,,XX
42_63_13,42,63,13,0,0,,,,,,,,,43_63_13,,,,42_63_13,,,,,XX
42_64_12,42,64,12,0,0,,,,,,,,,,83_23_11,,,42_64_12,,,,,XX
42_65_11_0,42,65,11,0,0,,,,,,,,,43_65_11_0,,,,42_65_11_0,,,,,XX
42_65_11_1,42,65,11,0,0,,,,,,,,,43_65_11_1,,,,42_65_11_1,,,,,XX
42_66_10_0,42,66,10,0,0,,,,,,,,,43_66_10_0,,,,42_66_10_0,,,,,XX
42_66_10_1,42,66,10,0,0,,,,,,,,,43_66_10_1,,,,42_66_10_1,,,,,XX
42_67_9_0,42,67,9,0,0,,,,,,,,,,,,,42_67_9_0,,,,,XX
42_67_9_1,42,67,9,0,0,,,,,,,,,,,,,42_67_9_1,,,,,XX
42_67_9_2,42,67,9,0,0,,,,,,,,,43_67_9_0,,,,42_67_9_2,,,,,XX
42_67_9_3,42,67,9,0,0,,,,,,,,,43_67_9_1,,,,42_67_9_3,,,,,XX
42_68_8_0,42,68,8,0,0,,,,,,,,,43_68_8_0,,,,42_68_8_0,,,,,XX
42_68_8_1,42,68,8,0,0,,,,,,,,,43_68_8_1,,,,42_68_8_1,,,,,XX
42_69_7,42,69,7,0,0,,,,,,,,,43_69_7,,,,42_69_7,,,,,XX
42_70_6_0,42,70,6,0,0,,,,,,,,,43_70_6_0,,,,42_70_6_0,,,,,XX
42_70_6_1,42,70,6,0,0,,,,,,,,,43_70_6_1,,,,42_70_6_1,,,,,XX
42_71_5,42,71,5,0,0,,,,,,,,,43_71_5,,,,42_71_5,,,,,XX
42_72_4_0,42,72,4,0,0,,,,,,,,,,,,,42_72_4_0,,,,,XX
42_72_4_1,42,72,4,0,0,,,,,,,,,43_72_4,,,,42_72_4_1,,,,,XX
42_73_3,42,73,3,0,0,,,,,,,,,43_73_3,,,,42_73_3,,,,,XX
43_50_26,43,50,26,0,0,,,,,,,,,44_50_26,,,,43_50_26,,,,,XX
43_51_25,43,51,25,0,0,,,,,,,,,44_51_25,,,,43_51_25,,,,,XX
43_56_20,43,56,20,0,0,,,,,,,,,44_56_20,,,,43_56_20,,,,,XX
43_62_14,43,62,14,0,0,,,,,,,,,44_62_14,,,,43_62_14,,,,,XX
43_63_13,43,63,13,0,0,,,,,,,,,44_63_13,,,,43_63_13,,,,,XX
43_65_11_0,43,65,11,0,0,,,,,,,,,44_65_11_0,,,,43_65_11_0,,,,,XX
43_65_11_1,43,65,11,0,0,,,,,,,,,44_65_11_1,,,,43_65_11_1,,,,,XX
43_66_10_0,43,66,10,0,0,,,,,,,,,44_66_10_2,,,,43_66_10_0,,,,,XX
43_66_10_1,43,66,10,0,0,,,,,,,,,44_66_10_3,,,,43_66_10_1,,,,,XX
43_67_9_0,43,67,9,0,0,,,,,,,,,44_67_9_0,,,,43_67_9_0,,,,,XX
43_67_9_1,43,67,9,0,0,,,,,,,,,44_67_9_1,,,,43_67_9_1,,,,,XX
43_68_8_0,43,68,8,0,0,,,,,,,,,44_68_8_0,,,,43_68_8_0,,,,,XX
43_68_8_1,43,68,8,0,0,,,,,,,,,44_68_8_1,,,,43_68_8_1,,,,,XX
43_69_7,43,69,7,0,0,,,,,,,,,44_69_7_1,,,,43_69_7,,,,,XX
43_70_6_0,43,70,6,0,0,,,,,,,,,44_70_6_0,,,,43_70_6_0,,,,,XX
43_70_6_1,43,70,6,0,0,,,,,,,,,44_70_6_1,,,,43_70_6_1,,,,,XX
43_71_5,43,71,5,0,0,,,,,,,,,44_71_5,,,,43_71_5,,,,,XX
43_72_4,43,72,4,0,0,,,,,,,,,,,,,43_72_4,,,,,XX
43_73_3,43,73,3,0,0,,,,,,,,,,,,,43_73_3,,,,,XX
44_50_26,44,50,26,0,0,,,,,,,,,45_50_26,,,,44_50_26,,,,,XX
44_51_25,44,51,25,0,0,,,,,,,,,45_51_25,,,,44_51_25,,,,,XX
44_56_20,44,56,20,0,0,,,,,,,,,45_56_20,,,,44_56_20,,,,,XX
44_62_14,44,62,14,0,0,,,,,,,,,45_62_14,,,,44_62_14,,,,,XX
44_63_13,44,63,13,0,0,,,,,,,,,45_63_13,,,,44_63_13,,,,,XX
44_65_11_0,44,65,11,0,0,,,,,,,,,45_65_11_0,,,,44_65_11_0,,,,,XX
44_65_11_1,44,65,11,0,0,,,,,,,,,45_65_11_1,,,,44_65_11_1,,,,,XX
44_66_10_0,44,66,10,0,0,,,,,,,,,,87_23_9_0;87_23_9_1,,,44_66_10_0,,,,,XX
44_66_10_1,44,66,10,0,0,,,,,,,,,45_66_10_0,87_23_9_0,,,44_66_10_1,,,,,XX
44_66_10_2,44,66,10,0,0,,,,,,,,,45_66_10_1,,,,44_66_10_2,,,,,XX
44_66_10_3,44,66,10,0,0,,,,,,,,,45_66_10_2,,,,44_66_10_3,,,,,XX
44_67_9_0,44,67,9,0,0,,,,,,,,,45_67_9_0,,,,44_67_9_0,,,,,XX
44_67_9_1,44,67,9,0,0,,,,,,,,,45_67_9_1,,,,44_67_9_1,,,,,XX
44_68_8_0,44,68,8,0,0,,,,,,,,,45_68_8_0,,,,44_68_8_0,,,,,XX
44_68_8_1,44,68,8,0,0,,,,,,,,,45_68_8_1,,,,44_68_8_1,,,,,XX
44_69_7_0,44,69,7,0,0,,,,,,,,,45_69_7_0,87_26_6,,,44_69_7_0,,,,,XX
44_69_7_1,44,69,7,0,0,,,,,,,,,45_69_7_1,,,,44_69_7_1,,,,,XX
44_70_6_0,44,70,6,0,0,,,,,,,,,45_70_6_0,,,,44_70_6_0,,,,,XX
44_70_6_1,44,70,6,0,0,,,,,,,,,45_70_6_1,,,,44_70_6_1,,,,,XX
44_71_5,44,71,5,0,0,,,,,,,,,45_71_5,,,,44_71_5,,,,,XX
45_50_26,45,50,26,0,0,,,,,,,,,46_50_26,,,,45_50_26,,,,,XX
45_51_25,45,51,25,0,0,,,,,,,,,46_51_25,,,,45_51_25,,,,,XX
45_56_20,45,56,20,0,0,,,,,,,,,46_56_20,,,,45_56_20,,,,,XX
45_62_14,45,62,14,0,0,,,,,,,,,46_62_14,,,,45_62_14,,,,,XX
45_63_13,45,63,13,0,0,,,,,,,,,46_63_13,,,,45_63_13,,,,,XX
45_65_11_0,45,65,11,0,0,,,,,,,,,46_65_11_0,,,,45_65_11_0,,,,,XX
45_65_11_1,45,65,11,0,0,,,,,,,,,46_65_11_1,,,,45_65_11_1,,,,,XX
45_66_10_0,45,66,10,0,0,,,,,,,,,,,,,45_66_10_0,,,,,XX
45_66_10_1,45,66,10,0,0,,,,,,,,,46_66_10_0,,,,45_66_10_1,,,,,XX
45_66_10_2,45,66,10,0,0,,,,,,,,,46_66_10_1,,,,45_66_10_2,,,,,XX
45_67_9_0,45,67,9,0,0,,,,,,,,,46_67_9_0,,,,45_67_9_0,,,,,XX
45_67_9_1,45,67,9,0,0,,,,,,,,,46_67_9_1,,,,45_67_9_1,,,,,XX
45_68_8_0,45,68,8,0,0,,,,,,,,,46_68_8_0,,,,45_68_8_0,,,,,XX
45_68_8_1,45,68,8,0,0,,,,,,,,,46_68_8_1,,,,45_68_8_1,,,,,XX
45_69_7_0,45,69,7,0,0,,,,,,,,,46_69_7_0,,,0_26_6,45_69_7_0,,,,,XX
45_69_7_1,45,69,7,0,0,,,,,,,,,46_69_7_1,,,,45_69_7_1,,,,,XX
45_70_6_0,45,70,6,0,0,,,,,,,,,46_70_6_0,,,,45_70_6_0,,,,,XX
45_70_6_1,45,70,6,0,0,,,,,,,,,46_70_6_1,,,,45_70_6_1,,,,,XX
45_71_5,45,71,5,0,0,,,,,,,,,46_71_5,,,,45_71_5,,,,,XX
46_50_26,46,50,26,0,0,,,,,,,,,47_50_26,,,,46_50_26,,,,,XX
46_51_25,46,51,25,0,0,,,,,,,,,47_51_25,,,,46_51_25,,,,,XX
46_56_20,46,56,20,0,0,,,,,,,,,47_56_20,,,,46_56_20,,,,,XX
46_62_14,46,62,14,0,0,,,,,,,,,47_62_14,,,,46_62_14,,,,,XX
46_63_13,46,63,13,0,0,,,,,,,,,47_63_13,,,,46_63_13,,,,,XX
46_64_12,46,64,12,0,0,,,,,,,,,,91_19_11,,,46_64_12,,,,,XX
46_65_11_0,46,65,11,0,0,,,,,,,,,47_65_11_0,,,,46_65_11_0,,,,,XX
46_65_11_1,46,65,11,0,0,,,,,,,,,47_65_11_1,,,,46_65_11_1,,,,,XX
46_66_10_0,46,66,10,0,0,,,,,,,,,47_66_10_0,,,,46_66_10_0,,,,,XX
46_66_10_1,46,66,10,0,0,,,,,,,,,47_66_10_1,,,,46_66_10_1,,,,,XX
46_67_9_0,46,67,9,0,0,,,,,,,,,47_67_9_0,,,,46_67_9_0,,,,,XX
46_67_9_1,46,67,9,0,0,,,,,,,,,47_67_9_1,,,,46_67_9_1,,,,,XX
46_68_8_0,46,68,8,0,0,,,,,,,,,,,,,46_68_8_0,,,,,XX
46_68_8_1,46,68,8,0,0,,,,,,,,,47_68_8,,,,46_68_8_1,,,,,XX
46_69_7_0,46,69,7,0,0,,,,,,,,,47_69_7_0,,,,46_69_7_0,,,,,XX
46_69_7_1,46,69,7,0,0,,,,,,,,,47_69_7_1,,,,46_69_7_1,,,,,XX
46_70_6_0,46,70,6,0,0,,,,,,,,,47_70_6_1,,,,46_70_6_0,,,,,XX
46_70_6_1,46,70,6,0,0,,,,,,,,,47_70_6_2,,,,46_70_6_1,,,,,XX
46_71_5,46,71,5,0,0,,,,,,,,,47_71_5,,,,46_71_5,,,,,XX
47_50_26,47,50,26,0,0,,,,,,,,,48_50_26,,,,47_50_26,,,,,XX
47_51_25,47,51,25,0,0,,,,,,,,,48_51_25,,,,47_51_25,,,,,XX
47_56_20,47,56,20,0,0,,,,,,,,,48_56_20,,,,47_56_20,,,,,XX
